transaction_id,token_id,buyer_id,seller_id,quantity,starting_price,ending_price,total_amount_usdc,transaction_type,swap_api_reference,original_currency,status,reversal_reason,timestamp,on_chain_tx_hash,merkle_proof_hash
146,1,6b8f6074-8170-4509-aa62-3eff5f567d40,2d0b5472-54f6-447f-a788-6ac34ebb817f,35,1.087699,1.088481,38.08315,primary,,USD,completed,,2025-09-06,,
147,1,ea61a3f4-09ca-449c-9a4a-1de912cbe4a3,2d0b5472-54f6-447f-a788-6ac34ebb817f,33,1.088504,1.08924,35.932776,primary,,USD,completed,,2025-05-20,,
148,1,6313781b-91ec-4c36-a9b1-10ccf140af6c,2d0b5472-54f6-447f-a788-6ac34ebb817f,38,1.089263,1.090114,41.408163,primary,,USD,completed,,2025-07-20,,
149,1,ef85ca99-513d-468d-90e0-c52458c7d7a1,2d0b5472-54f6-447f-a788-6ac34ebb817f,39,1.090137,1.091011,42.532386,primary,,USD,completed,,2025-10-25,,
150,1,16deb74f-563e-493d-863d-8e2914dbe25c,2d0b5472-54f6-447f-a788-6ac34ebb817f,50,1.091034,1.092161,54.579875,primary,,USD,completed,,2025-05-16,,
151,1,dd862859-07c6-4677-aa39-fd562dc1758f,2d0b5472-54f6-447f-a788-6ac34ebb817f,25,1.092184,1.092736,27.3115,primary,,USD,completed,,2025-09-19,,
152,1,88583a42-3df6-442b-a26c-bfcf157417c1,2d0b5472-54f6-447f-a788-6ac34ebb817f,48,1.092759,1.09384,52.478376,primary,,USD,completed,,2025-12-12,,
153,1,796c8bf8-9595-4928-8634-77232f3a6638,2d0b5472-54f6-447f-a788-6ac34ebb817f,39,1.093863,1.094737,42.6777,primary,,USD,completed,,2025-12-14,,
154,1,211ed1ee-85a3-4e87-93e4-48ab40068966,2d0b5472-54f6-447f-a788-6ac34ebb817f,44,1.09476,1.095749,48.191198,primary,,USD,completed,,2025-08-26,,
155,1,d6bfe400-e5cf-4b92-99b3-91e4a28886bf,2d0b5472-54f6-447f-a788-6ac34ebb817f,20,1.095772,1.096209,21.91981,primary,,USD,completed,,2025-12-11,,
156,1,45c3c9e9-69ed-4efa-8d5c-fa9ad96e8999,2d0b5472-54f6-447f-a788-6ac34ebb817f,39,1.096232,1.097106,42.770091,primary,,USD,completed,,2025-06-29,,
157,1,f325d27b-1cf0-4b68-a204-43b68153489e,2d0b5472-54f6-447f-a788-6ac34ebb817f,34,1.097129,1.097888,37.315289,primary,,USD,completed,,2025-01-30,,
158,1,531c04cd-5c41-4445-b8a6-efaea418458b,2d0b5472-54f6-447f-a788-6ac34ebb817f,49,1.097911,1.099015,53.824687,primary,,USD,completed,,2025-05-12,,
159,1,cdbd8abe-54ee-460f-84b9-328b868fa8b3,2d0b5472-54f6-447f-a788-6ac34ebb817f,26,1.099038,1.099613,28.582463,primary,,USD,completed,,2025-12-26,,
160,1,c8e154ed-d5c7-45ab-a4a3-e3fa72db4aa5,2d0b5472-54f6-447f-a788-6ac34ebb817f,34,1.099636,1.100395,37.400527,primary,,USD,completed,,2025-12-12,,
161,1,ac17a5cb-e24d-4ff3-978a-7fddd6e6d7c2,2d0b5472-54f6-447f-a788-6ac34ebb817f,37,1.100418,1.101246,40.730784,primary,,USD,completed,,2025-05-27,,
162,1,72c3a6b3-b423-4a1f-b047-2b62b9c69128,2d0b5472-54f6-447f-a788-6ac34ebb817f,14,1.101269,1.101568,15.419859,primary,,USD,completed,,2025-04-22,,
163,1,aa7f27bc-e646-4db2-99b0-fa2dae1a9bc3,2d0b5472-54f6-447f-a788-6ac34ebb817f,16,1.101591,1.101936,17.628216,primary,,USD,completed,,2025-01-02,,
164,1,38294aea-04ca-46a5-b062-570246c90290,2d0b5472-54f6-447f-a788-6ac34ebb817f,3,1.101959,1.102005,3.305946,primary,,USD,completed,,2025-07-19,,
165,1,9196dc64-de89-4bd9-97d4-ee1a38abc60f,2d0b5472-54f6-447f-a788-6ac34ebb817f,47,1.102028,1.103086,51.820179,primary,,USD,completed,,2025-11-20,,
166,1,fa3806a0-3e52-4fb2-aced-b17cc11f530d,2d0b5472-54f6-447f-a788-6ac34ebb817f,17,1.103109,1.103477,18.755981,primary,,USD,completed,,2025-01-19,,
167,1,cb440b00-1ef3-4e52-8e25-9e685c495504,2d0b5472-54f6-447f-a788-6ac34ebb817f,24,1.1035,1.104029,26.490348,primary,,USD,completed,,2025-08-09,,
168,1,d400c48d-d37b-4ad4-88a2-a6dbc647fe26,2d0b5472-54f6-447f-a788-6ac34ebb817f,44,1.104052,1.105041,48.600046,primary,,USD,completed,,2025-03-10,,
169,1,ef2d7b27-9d29-4c96-84b4-3f88c215e86a,2d0b5472-54f6-447f-a788-6ac34ebb817f,22,1.105064,1.105547,24.316721,primary,,USD,completed,,2025-01-03,,
170,1,1a4fdc6f-7805-4ee3-a55c-84eae3e9847e,2d0b5472-54f6-447f-a788-6ac34ebb817f,26,1.10557,1.106145,28.752295,primary,,USD,completed,,2025-04-09,,
171,1,060cd509-c3c8-4954-81e5-f1cdbd9568e9,2d0b5472-54f6-447f-a788-6ac34ebb817f,18,1.106168,1.106559,19.914543,primary,,USD,completed,,2025-05-11,,
172,1,14986a07-2ea9-4291-9ced-677485418ab2,2d0b5472-54f6-447f-a788-6ac34ebb817f,7,1.106582,1.10672,7.746557,primary,,USD,completed,,2025-12-23,,
173,1,c504b206-4f26-4461-ac6f-05e564f3a8fe,2d0b5472-54f6-447f-a788-6ac34ebb817f,24,1.106743,1.107272,26.56818,primary,,USD,completed,,2025-05-27,,
174,1,d70a749c-bc38-4bc8-898b-dc08642e916a,2d0b5472-54f6-447f-a788-6ac34ebb817f,32,1.107295,1.108008,35.444848,primary,,USD,completed,,2025-02-08,,
175,1,2517237b-7804-48a9-88a3-ee33d4fc07b6,2d0b5472-54f6-447f-a788-6ac34ebb817f,40,1.108031,1.108928,44.33918,primary,,USD,completed,,2025-11-28,,
176,1,f78fa6ec-5684-4293-8081-7c0a812af6da,2d0b5472-54f6-447f-a788-6ac34ebb817f,19,1.108951,1.109365,21.074002,primary,,USD,completed,,2025-12-10,,
177,1,5cbfed9c-f922-4fcd-9972-845e7d96154f,2d0b5472-54f6-447f-a788-6ac34ebb817f,48,1.109388,1.110469,53.276568,primary,,USD,completed,,2025-03-08,,
178,1,28ccef1a-5dfd-4be1-b647-beeb53e9bec0,2d0b5472-54f6-447f-a788-6ac34ebb817f,3,1.110492,1.110538,3.331545,primary,,USD,completed,,2025-11-17,,
179,1,2d0b5472-54f6-447f-a788-6ac34ebb817f,2d0b5472-54f6-447f-a788-6ac34ebb817f,10,1.110561,1.110768,11.106645,primary,,USD,completed,,2025-07-08,,
180,1,b627c940-1f03-4649-99f1-2b35f27ef6d3,2d0b5472-54f6-447f-a788-6ac34ebb817f,43,1.110791,1.111757,47.784782,primary,,USD,completed,,2025-07-07,,
181,1,5199e8a8-50ec-4638-b975-cb2581872f04,2d0b5472-54f6-447f-a788-6ac34ebb817f,31,1.11178,1.11247,34.475875,primary,,USD,completed,,2025-09-22,,
182,1,0ee66d3f-6e99-40f3-a875-9e974dc68687,2d0b5472-54f6-447f-a788-6ac34ebb817f,11,1.112493,1.112723,12.238688,primary,,USD,completed,,2025-09-21,,
183,1,9582df33-1e45-4667-9102-22278ab78483,2d0b5472-54f6-447f-a788-6ac34ebb817f,4,1.112746,1.112815,4.451122,primary,,USD,completed,,2025-10-10,,
184,1,f116ba4c-b2af-41d7-94d3-e0926878e91a,2d0b5472-54f6-447f-a788-6ac34ebb817f,36,1.112838,1.113643,40.076658,primary,,USD,completed,,2025-11-29,,
185,1,8feb6917-827c-45d8-acad-d7397d9c9e31,2d0b5472-54f6-447f-a788-6ac34ebb817f,15,1.113666,1.113988,16.707405,primary,,USD,completed,,2025-06-26,,
186,1,445c7d6e-efb9-41ff-a533-a3916517db34,2d0b5472-54f6-447f-a788-6ac34ebb817f,3,1.114011,1.114057,3.342102,primary,,USD,completed,,2025-05-29,,
187,1,179c82e7-0e2b-4ed9-bcb4-87853b0d0878,2d0b5472-54f6-447f-a788-6ac34ebb817f,39,1.11408,1.114954,43.466163,primary,,USD,completed,,2025-03-16,,
188,1,efc2603c-bbb5-4b40-8f17-6e2051c39ab9,2d0b5472-54f6-447f-a788-6ac34ebb817f,22,1.114977,1.11546,24.534807,primary,,USD,completed,,2025-04-07,,
189,1,ec9d8868-8249-4d65-8223-343145a88e7f,2d0b5472-54f6-447f-a788-6ac34ebb817f,19,1.115483,1.115897,21.19811,primary,,USD,completed,,2025-07-16,,
190,1,315050ec-2759-462c-a548-ac2280da71fa,2d0b5472-54f6-447f-a788-6ac34ebb817f,43,1.11592,1.116886,48.005329,primary,,USD,completed,,2025-06-15,,
191,1,3293e1fd-d4ec-4e47-b735-d0568f24aa86,2d0b5472-54f6-447f-a788-6ac34ebb817f,39,1.116909,1.117783,43.576494,primary,,USD,completed,,2025-10-14,,
192,1,f5210bfb-a294-4433-a072-e1a51c5ee9c1,2d0b5472-54f6-447f-a788-6ac34ebb817f,13,1.117806,1.118082,14.533272,primary,,USD,completed,,2025-06-11,,
193,1,d5b8906c-4bd9-44db-be1c-401e84beee00,2d0b5472-54f6-447f-a788-6ac34ebb817f,34,1.118105,1.118864,38.028473,primary,,USD,completed,,2025-10-22,,
194,1,59bd68a6-f9a4-4cb4-8a36-f6856a4359fe,2d0b5472-54f6-447f-a788-6ac34ebb817f,1,1.118887,1.118887,1.118887,primary,,USD,completed,,2025-04-15,,
195,1,cde53d8a-255f-4081-bbde-39da479f54ea,2d0b5472-54f6-447f-a788-6ac34ebb817f,38,1.11891,1.119761,42.534749,primary,,USD,completed,,2025-02-16,,
196,1,005f5b00-a957-4a50-8206-29ead6d04435,2d0b5472-54f6-447f-a788-6ac34ebb817f,46,1.119784,1.120819,51.533869,primary,,USD,completed,,2025-04-05,,
197,1,b52ee84a-1171-4a2d-8bd6-b734c06a5b7f,2d0b5472-54f6-447f-a788-6ac34ebb817f,41,1.120842,1.121762,45.973382,primary,,USD,completed,,2025-04-25,,
198,1,3413504f-5cd5-476a-8897-ffefb7ccb3f2,2d0b5472-54f6-447f-a788-6ac34ebb817f,3,1.121785,1.121831,3.365424,primary,,USD,completed,,2025-03-23,,
199,1,a426ef08-8049-476b-9995-5a0a87036ed3,2d0b5472-54f6-447f-a788-6ac34ebb817f,4,1.121854,1.121923,4.487554,primary,,USD,completed,,2025-01-14,,
200,1,531c04cd-5c41-4445-b8a6-efaea418458b,2d0b5472-54f6-447f-a788-6ac34ebb817f,49,1.121946,1.12305,55.002402,primary,,USD,completed,,2025-10-03,,
201,1,7aaabfe5-784a-4402-b8dd-3c5454d32408,2d0b5472-54f6-447f-a788-6ac34ebb817f,33,1.123073,1.123809,37.073553,primary,,USD,completed,,2025-10-28,,
202,1,d4b9cd2d-2808-4c97-a61a-0150058f0e50,2d0b5472-54f6-447f-a788-6ac34ebb817f,10,1.123832,1.124039,11.239355,primary,,USD,completed,,2025-04-02,,
203,1,540cdbaf-fc83-4460-b2f3-5c53e8acf0cd,2d0b5472-54f6-447f-a788-6ac34ebb817f,19,1.124062,1.124476,21.361111,primary,,USD,completed,,2025-03-15,,
204,1,f567722f-7c9e-4e55-98da-0704bcdc3bad,2d0b5472-54f6-447f-a788-6ac34ebb817f,3,1.124499,1.124545,3.373566,primary,,USD,completed,,2025-07-09,,
205,1,ef3a6675-bc3a-4f4d-9850-4bdec4471081,2d0b5472-54f6-447f-a788-6ac34ebb817f,15,1.124568,1.12489,16.870935,primary,,USD,completed,,2025-03-12,,
206,1,a97c4169-8bfd-4d77-94b6-afb457669743,2d0b5472-54f6-447f-a788-6ac34ebb817f,46,1.124913,1.125948,51.769803,primary,,USD,completed,,2025-08-10,,
207,1,5d3d744e-b9ab-4c60-8c15-617030d9b034,2d0b5472-54f6-447f-a788-6ac34ebb817f,27,1.125971,1.126569,30.40929,primary,,USD,completed,,2025-07-30,,
208,1,17f2faec-b884-4ba2-8288-8779f99db580,2d0b5472-54f6-447f-a788-6ac34ebb817f,41,1.126592,1.127512,46.209132,primary,,USD,completed,,2025-12-08,,
209,1,eab01cdf-2878-42c6-96af-c3e0caeb7956,2d0b5472-54f6-447f-a788-6ac34ebb817f,39,1.127535,1.128409,43.990908,primary,,USD,completed,,2025-11-23,,
210,1,b9c9c05c-0c92-4e55-9e77-f9a0cb6802c0,2d0b5472-54f6-447f-a788-6ac34ebb817f,13,1.128432,1.128708,14.67141,primary,,USD,completed,,2025-08-01,,
211,1,7461dd71-c7c4-42c4-94fa-77bd105772e7,2d0b5472-54f6-447f-a788-6ac34ebb817f,1,1.128731,1.128731,1.128731,primary,,USD,completed,,2025-09-23,,
212,1,43f5e453-2c2b-433b-a43c-a909932bfe33,2d0b5472-54f6-447f-a788-6ac34ebb817f,5,1.128754,1.128846,5.644,primary,,USD,completed,,2025-03-01,,
213,1,d4dd8f31-1bc0-4c11-a4bf-b85ff0ffc0d6,2d0b5472-54f6-447f-a788-6ac34ebb817f,50,1.128869,1.129996,56.471625,primary,,USD,completed,,2025-11-25,,
214,1,65d27106-32d6-4b8f-b38a-0a46d37f72bc,2d0b5472-54f6-447f-a788-6ac34ebb817f,38,1.130019,1.13087,42.956891,primary,,USD,completed,,2025-12-05,,
215,1,7afb1d9d-ea55-4e81-b3d0-894db49a1238,2d0b5472-54f6-447f-a788-6ac34ebb817f,38,1.130893,1.131744,42.990103,primary,,USD,completed,,2025-09-04,,
216,1,7fcd7007-c38c-4443-9423-ba6d82d26367,2d0b5472-54f6-447f-a788-6ac34ebb817f,38,1.131767,1.132618,43.023315,primary,,USD,completed,,2025-10-18,,
217,1,ba36c266-be77-43a9-8e49-449389eda862,2d0b5472-54f6-447f-a788-6ac34ebb817f,41,1.132641,1.133561,46.457141,primary,,USD,completed,,2025-10-01,,
218,1,4db910a7-4111-4270-aa37-ba5b5a43dc4b,2d0b5472-54f6-447f-a788-6ac34ebb817f,40,1.133584,1.134481,45.3613,primary,,USD,completed,,2025-05-08,,
219,1,cde53d8a-255f-4081-bbde-39da479f54ea,2d0b5472-54f6-447f-a788-6ac34ebb817f,19,1.134504,1.134918,21.559509,primary,,USD,completed,,2025-01-04,,
220,1,1e352f6e-9d07-4e39-a17b-85d4a968e9a9,2d0b5472-54f6-447f-a788-6ac34ebb817f,6,1.134941,1.135056,6.809991,primary,,USD,completed,,2025-03-15,,
221,1,f94bbaf3-b78f-4968-b9c8-fbb7b832d177,2d0b5472-54f6-447f-a788-6ac34ebb817f,6,1.135079,1.135194,6.810819,primary,,USD,completed,,2025-09-24,,
222,1,fa0b0c15-26b5-41f2-b1cd-15ed9b2ff531,2d0b5472-54f6-447f-a788-6ac34ebb817f,23,1.135217,1.135723,26.11581,primary,,USD,completed,,2025-05-15,,
223,1,eaaf7403-83bc-43cb-982a-e61664f95507,2d0b5472-54f6-447f-a788-6ac34ebb817f,10,1.135746,1.135953,11.358495,primary,,USD,completed,,2025-04-02,,
224,1,89ce7bf9-933f-4ec3-95c2-3cb6dc3b15d3,2d0b5472-54f6-447f-a788-6ac34ebb817f,50,1.135976,1.137103,56.826975,primary,,USD,completed,,2025-01-07,,
225,1,951f443e-472b-45ef-ac5f-c9fd49781405,2d0b5472-54f6-447f-a788-6ac34ebb817f,14,1.137126,1.137425,15.921857,primary,,USD,completed,,2025-12-13,,
226,1,dfa15f86-8d1a-46f4-89e5-e5fc6204f3d8,2d0b5472-54f6-447f-a788-6ac34ebb817f,49,1.137448,1.138552,55.762,primary,,USD,completed,,2025-12-09,,
227,1,a4664412-ff54-418c-9387-950552c40473,2d0b5472-54f6-447f-a788-6ac34ebb817f,30,1.138575,1.139242,34.167255,primary,,USD,completed,,2025-05-10,,
228,1,f472021d-6f33-4e4f-b0fe-9702db81e2ba,2d0b5472-54f6-447f-a788-6ac34ebb817f,48,1.139265,1.140346,54.710664,primary,,USD,completed,,2025-01-28,,
229,1,490b8054-0a15-4ad5-a578-018beec4f745,2d0b5472-54f6-447f-a788-6ac34ebb817f,49,1.140369,1.141473,55.905129,primary,,USD,completed,,2025-06-02,,
230,1,0f679d47-7d15-4dc6-822d-95043ba1bdf6,2d0b5472-54f6-447f-a788-6ac34ebb817f,25,1.141496,1.142048,28.5443,primary,,USD,completed,,2025-03-13,,
231,1,9dec9fb7-34a8-4def-9070-de28babcca05,2d0b5472-54f6-447f-a788-6ac34ebb817f,50,1.142071,1.143198,57.131725,primary,,USD,completed,,2025-03-23,,
232,1,6ca7d6e2-1df8-43d2-a080-af2d2262b881,2d0b5472-54f6-447f-a788-6ac34ebb817f,19,1.143221,1.143635,21.725132,primary,,USD,completed,,2025-04-04,,
233,1,32a777fb-82fe-4f3b-8afc-03da46f4ebbe,2d0b5472-54f6-447f-a788-6ac34ebb817f,22,1.143658,1.144141,25.165789,primary,,USD,completed,,2025-03-04,,
234,1,5659a295-204b-4d58-94bf-30d9eb056d68,2d0b5472-54f6-447f-a788-6ac34ebb817f,25,1.144164,1.144716,28.611,primary,,USD,completed,,2025-11-14,,
235,1,9e2cce23-6b48-4485-9044-7ddfb2885bfc,2d0b5472-54f6-447f-a788-6ac34ebb817f,50,1.144739,1.145866,57.265125,primary,,USD,completed,,2025-09-04,,
236,1,6ea11025-d8e4-4ade-a66d-4af19f1dbdb2,2d0b5472-54f6-447f-a788-6ac34ebb817f,25,1.145889,1.146441,28.654125,primary,,USD,completed,,2025-11-27,,
237,1,402ee21b-003a-4683-9670-64b0a4da59cd,2d0b5472-54f6-447f-a788-6ac34ebb817f,32,1.146464,1.147177,36.698256,primary,,USD,completed,,2025-04-07,,
238,1,91874502-6e16-4e27-b4f6-d83ffb8e95eb,2d0b5472-54f6-447f-a788-6ac34ebb817f,40,1.1472,1.148097,45.90594,primary,,USD,completed,,2025-08-12,,
239,1,a3e6b0e4-22dd-4aef-a0fd-ca71f2b89cca,2d0b5472-54f6-447f-a788-6ac34ebb817f,44,1.14812,1.149109,50.539038,primary,,USD,completed,,2025-03-21,,
240,1,5cbfed9c-f922-4fcd-9972-845e7d96154f,2d0b5472-54f6-447f-a788-6ac34ebb817f,19,1.149132,1.149546,21.837441,primary,,USD,completed,,2025-10-14,,
241,1,f6c41097-efe3-427f-b95e-faf10912c647,2d0b5472-54f6-447f-a788-6ac34ebb817f,50,1.149569,1.150696,57.506625,primary,,USD,completed,,2025-01-21,,
242,1,543af14e-22cb-4fd4-a19d-65ca4efb6585,2d0b5472-54f6-447f-a788-6ac34ebb817f,47,1.150719,1.151777,54.108656,primary,,USD,completed,,2025-10-10,,
243,1,6c8be86c-b2e6-432e-9df5-a50b18bef9e0,2d0b5472-54f6-447f-a788-6ac34ebb817f,13,1.1518,1.152076,14.975194,primary,,USD,completed,,2025-06-04,,
244,1,3fdeb0a0-9002-4c51-83f5-6b290d0651c9,2d0b5472-54f6-447f-a788-6ac34ebb817f,14,1.152099,1.152398,16.131479,primary,,USD,completed,,2025-11-19,,
245,1,54604651-3e68-475d-a058-1c3a89fd218e,2d0b5472-54f6-447f-a788-6ac34ebb817f,27,1.152421,1.153019,31.12344,primary,,USD,completed,,2025-04-26,,
246,1,f1a6c82c-9006-4ce0-a97c-fb4ac0e8810c,2d0b5472-54f6-447f-a788-6ac34ebb817f,17,1.153042,1.15341,19.604842,primary,,USD,completed,,2025-06-30,,
247,1,ac625e0a-d434-4358-923d-d7a667630a30,2d0b5472-54f6-447f-a788-6ac34ebb817f,14,1.153433,1.153732,16.150155,primary,,USD,completed,,2025-12-15,,
248,1,b1d50e3f-0d02-48fa-9238-aa63c06ac6e1,2d0b5472-54f6-447f-a788-6ac34ebb817f,19,1.153755,1.154169,21.925278,primary,,USD,completed,,2025-11-18,,
249,1,8a358d98-101a-47c6-b0d4-a25eba4084f0,2d0b5472-54f6-447f-a788-6ac34ebb817f,49,1.154192,1.155296,56.582456,primary,,USD,completed,,2025-10-03,,
250,1,6305408a-93e0-4513-ba5d-975e6e093569,2d0b5472-54f6-447f-a788-6ac34ebb817f,19,1.155319,1.155733,21.954994,primary,,USD,completed,,2025-05-30,,
251,1,6b8f6074-8170-4509-aa62-3eff5f567d40,2d0b5472-54f6-447f-a788-6ac34ebb817f,41,1.155756,1.156676,47.404856,primary,,USD,completed,,2025-10-20,,
252,1,925a5c9f-0bcd-4ce2-88d5-ec9dcc363e8f,2d0b5472-54f6-447f-a788-6ac34ebb817f,12,1.156699,1.156952,13.881906,primary,,USD,completed,,2025-04-03,,
253,1,1310a69e-a33c-4f7c-9df2-434094af72e3,2d0b5472-54f6-447f-a788-6ac34ebb817f,35,1.156975,1.157757,40.50781,primary,,USD,completed,,2025-09-03,,
254,1,85fd590d-80b8-44f4-8df8-e036c4c2c0b5,2d0b5472-54f6-447f-a788-6ac34ebb817f,12,1.15778,1.158033,13.894878,primary,,USD,completed,,2025-01-18,,
255,1,a9495d5a-74c7-44cb-8004-06eaaa315edb,2d0b5472-54f6-447f-a788-6ac34ebb817f,21,1.158056,1.158516,24.324006,primary,,USD,completed,,2025-09-13,,
256,1,0297a46d-9a70-4bab-a3c1-47dd379d5bc9,2d0b5472-54f6-447f-a788-6ac34ebb817f,9,1.158539,1.158723,10.427679,primary,,USD,completed,,2025-04-20,,
257,1,4e6f2f07-e1aa-46ed-b9b7-94ce68aa0be3,2d0b5472-54f6-447f-a788-6ac34ebb817f,25,1.158746,1.159298,28.97555,primary,,USD,completed,,2025-11-24,,
258,1,b9b8b396-fc49-480a-a3ff-473a6656ab0e,2d0b5472-54f6-447f-a788-6ac34ebb817f,37,1.159321,1.160149,42.910195,primary,,USD,completed,,2025-01-25,,
259,1,560d1260-b200-4e79-b4bc-445328ebcd00,2d0b5472-54f6-447f-a788-6ac34ebb817f,47,1.160172,1.16123,54.552947,primary,,USD,completed,,2025-10-09,,
260,1,b693605e-b55d-49e6-9e56-2e1f8622a883,2d0b5472-54f6-447f-a788-6ac34ebb817f,19,1.161253,1.161667,22.06774,primary,,USD,completed,,2025-07-18,,
261,1,3c75cf8f-83e5-44d8-95bf-652187898624,2d0b5472-54f6-447f-a788-6ac34ebb817f,4,1.16169,1.161759,4.646898,primary,,USD,completed,,2025-03-29,,
262,1,523fe659-9ee4-43f5-909e-0b9d7e6c7105,2d0b5472-54f6-447f-a788-6ac34ebb817f,26,1.161782,1.162357,30.213807,primary,,USD,completed,,2025-06-24,,
263,1,48937b3d-8ac0-4491-ada0-a2fc94b4c737,2d0b5472-54f6-447f-a788-6ac34ebb817f,36,1.16238,1.163185,41.86017,primary,,USD,completed,,2025-05-25,,
264,1,20692566-74f7-439f-9e09-4002d8b1a900,2d0b5472-54f6-447f-a788-6ac34ebb817f,47,1.163208,1.164266,54.695639,primary,,USD,completed,,2025-08-14,,
265,1,3b6f81a6-d0bc-4a56-9999-e6645947b08d,2d0b5472-54f6-447f-a788-6ac34ebb817f,27,1.164289,1.164887,31.443876,primary,,USD,completed,,2025-05-21,,
266,1,7d88ce34-8c48-4df3-9709-95b2b47535a0,2d0b5472-54f6-447f-a788-6ac34ebb817f,29,1.16491,1.165554,33.791728,primary,,USD,completed,,2025-06-26,,
267,1,1dddc04e-91b0-4015-b019-381cafaf8338,2d0b5472-54f6-447f-a788-6ac34ebb817f,45,1.165577,1.166589,52.473735,primary,,USD,completed,,2025-04-09,,
268,1,55bba4d2-1c91-4bfd-ad91-b9d20817659f,2d0b5472-54f6-447f-a788-6ac34ebb817f,20,1.166612,1.167049,23.33661,primary,,USD,completed,,2025-08-24,,
269,1,5625b3a2-08d9-46a4-a6a9-77b6d4975957,2d0b5472-54f6-447f-a788-6ac34ebb817f,6,1.167072,1.167187,7.002777,primary,,USD,completed,,2025-12-01,,
270,1,9059af87-d19d-4b6e-a215-e4377cc2a832,2d0b5472-54f6-447f-a788-6ac34ebb817f,45,1.16721,1.168222,52.54722,primary,,USD,completed,,2025-10-08,,
271,1,a3c7c81c-0354-458e-aaed-9b30d7cd8a01,2d0b5472-54f6-447f-a788-6ac34ebb817f,37,1.168245,1.169073,43.240383,primary,,USD,completed,,2025-01-04,,
272,1,fd9990fe-ef6b-443f-bbe7-de5bc63ada42,2d0b5472-54f6-447f-a788-6ac34ebb817f,32,1.169096,1.169809,37.42248,primary,,USD,completed,,2025-12-23,,
273,1,c25d6036-3df4-477a-99b8-31469316af9f,2d0b5472-54f6-447f-a788-6ac34ebb817f,38,1.169832,1.170683,44.469785,primary,,USD,completed,,2025-03-19,,
274,1,345f5145-341d-458a-9ef0-54ad600d503c,2d0b5472-54f6-447f-a788-6ac34ebb817f,40,1.170706,1.171603,46.84618,primary,,USD,completed,,2025-10-14,,
275,1,38b81053-adaf-4c88-9950-ee5a597e368a,2d0b5472-54f6-447f-a788-6ac34ebb817f,14,1.171626,1.171925,16.404857,primary,,USD,completed,,2025-02-18,,
276,1,13d93617-1d70-4ae3-8cd6-93b99f9fe1ff,2d0b5472-54f6-447f-a788-6ac34ebb817f,5,1.171948,1.17204,5.85997,primary,,USD,completed,,2025-09-12,,
277,1,a3e6b0e4-22dd-4aef-a0fd-ca71f2b89cca,2d0b5472-54f6-447f-a788-6ac34ebb817f,32,1.172063,1.172776,37.517424,primary,,USD,completed,,2025-07-05,,
278,1,3e9ab660-d577-41a0-b7b9-46c2426e524b,2d0b5472-54f6-447f-a788-6ac34ebb817f,14,1.172799,1.173098,16.421279,primary,,USD,completed,,2025-09-05,,
279,1,7ca32f15-1343-47dd-9ce3-a4c2b0767295,2d0b5472-54f6-447f-a788-6ac34ebb817f,34,1.173121,1.17388,39.899017,primary,,USD,completed,,2025-04-27,,
280,1,9f278800-1cdf-4611-ae84-248d7129fc39,2d0b5472-54f6-447f-a788-6ac34ebb817f,18,1.173903,1.174294,21.133773,primary,,USD,completed,,2025-06-20,,
281,1,a8fde1dd-4bd8-4d0c-bfb7-e5c26af86a9f,2d0b5472-54f6-447f-a788-6ac34ebb817f,8,1.174317,1.174478,9.39518,primary,,USD,completed,,2025-05-18,,
282,1,28d69386-c643-4328-8bb4-1dcc091de152,2d0b5472-54f6-447f-a788-6ac34ebb817f,22,1.174501,1.174984,25.844335,primary,,USD,completed,,2025-04-04,,
283,1,151c392f-9e1b-4d7e-9b09-4638284d0f48,2d0b5472-54f6-447f-a788-6ac34ebb817f,12,1.175007,1.17526,14.101602,primary,,USD,completed,,2025-06-29,,
284,1,5bb45be9-9f2a-47f1-9d46-f7c958fc7655,2d0b5472-54f6-447f-a788-6ac34ebb817f,50,1.175283,1.17641,58.792325,primary,,USD,completed,,2025-11-27,,
285,1,608443c9-b824-4863-a675-fdcf5860498c,2d0b5472-54f6-447f-a788-6ac34ebb817f,20,1.176433,1.17687,23.53303,primary,,USD,completed,,2025-10-31,,
286,1,5650f861-c687-439d-87cd-63a9b9b1bc85,2d0b5472-54f6-447f-a788-6ac34ebb817f,44,1.176893,1.177882,51.80505,primary,,USD,completed,,2025-02-17,,
287,1,2ea7ba60-4f40-4e4a-912a-743e9d8b9c7b,2d0b5472-54f6-447f-a788-6ac34ebb817f,25,1.177905,1.178457,29.454525,primary,,USD,completed,,2025-01-26,,
288,1,93f1c69d-b5cc-455b-9eb5-37d2cb7ebe61,2d0b5472-54f6-447f-a788-6ac34ebb817f,23,1.17848,1.178986,27.110859,primary,,USD,completed,,2025-08-13,,
289,1,461923ec-a72f-4c68-9f30-28547641a3f9,2d0b5472-54f6-447f-a788-6ac34ebb817f,14,1.179009,1.179308,16.508219,primary,,USD,completed,,2025-06-25,,
290,1,ad2d75c0-5886-451a-b12c-84edb70aaba7,2d0b5472-54f6-447f-a788-6ac34ebb817f,29,1.179331,1.179975,34.209937,primary,,USD,completed,,2025-08-30,,
291,1,54292a20-b809-4cdd-8f4f-464b59f2fb16,2d0b5472-54f6-447f-a788-6ac34ebb817f,45,1.179998,1.18101,53.12268,primary,,USD,completed,,2025-11-03,,
